year,price,engine_volume_l,engine_power_hp,mileage_km,evaluation,fuel_type_бензин,fuel_type_дизель,transmission_автомат,transmission_механика,transmission_робот,drivetrain_4WD,drivetrain_передний
0.45454545454545325,0.244988864142539,0.18181818181818177,0.26857142857142857,0.5555911118222364,нормальная цена,1,0,1,0,0,0,1
0.45454545454545325,0.22271714922049,0.18181818181818177,0.26857142857142857,0.4379887597751955,хорошая цена,1,0,1,0,0,0,1
0.45454545454545325,0.22271714922049,0.18181818181818177,0.26857142857142857,0.31719634392687857,нормальная цена,1,0,1,0,0,0,1
0.4090909090909065,0.267260579064588,0.18181818181818177,0.26857142857142857,0.44398887977759555,нормальная цена,1,0,0,0,1,0,1
0.7727272727272805,0.5957683741648107,0.0,0.2571428571428571,0.10938218764375288,нормальная цена,1,0,0,0,1,0,1
0.7272727272727337,0.5044543429844097,0.0,0.2571428571428571,0.13887077741554832,нормальная цена,1,0,0,0,1,0,1
0.045454545454546746,0.0824053452115813,0.6363636363636364,0.5028571428571428,0.5599911998239965,нормальная цена,1,0,1,0,0,0,1
0.4090909090909065,0.311804008908686,0.18181818181818177,0.26857142857142857,0.4099881997639953,нормальная цена,1,0,0,1,0,0,1
0.22727272727273373,0.1447661469933185,0.18181818181818177,0.2571428571428571,0.7271845436908738,нормальная цена,1,0,0,1,0,0,1
0.6363636363636402,0.5011135857461024,0.0,0.2571428571428571,0.21798435968719376,нормальная цена,1,0,0,0,1,0,1
0.7727272727272805,0.5289532293986636,0.0,0.2571428571428571,0.1994379887597752,нормальная цена,1,0,0,0,1,0,1
0.8181818181818272,0.6158129175946547,0.0,0.2571428571428571,0.17562751255025102,нормальная цена,1,0,0,0,1,0,1
0.8181818181818272,0.6993318485523385,0.2727272727272727,0.48571428571428565,0.13053061061221224,нормальная цена,1,0,0,0,1,0,1
0.5909090909090935,0.3897550111358575,0.2727272727272727,0.20000000000000007,0.3616272325446509,нормальная цена,0,1,0,0,1,0,1
0.18181818181818699,0.054565701559020054,0.18181818181818177,0.2571428571428571,0.6245944918898377,нормальная цена,1,0,0,1,0,0,1
0.45454545454545325,0.23385300668151449,0.18181818181818177,0.26857142857142857,0.581487629752595,нормальная цена,1,0,1,0,0,0,1
0.8636363636363598,0.7639198218262806,0.2727272727272727,0.48571428571428565,0.05870917418348367,нормальная цена,1,0,0,0,1,0,1
0.36363636363635976,0.1979955456570156,0.18181818181818177,0.26857142857142857,0.5459909198183963,нормальная цена,1,0,0,0,1,0,1
0.4090909090909065,0.19821826280623608,0.18181818181818177,0.26857142857142857,0.625992519850397,нормальная цена,1,0,0,1,0,0,1
0.3181818181818272,0.22271714922049,0.18181818181818177,0.26857142857142857,0.37998759975199503,нормальная цена,1,0,0,0,1,0,1
0.5454545454545467,0.16703786191536749,0.18181818181818177,0.26857142857142857,0.5599911998239965,хорошая цена,1,0,0,1,0,0,1
0.681818181818187,0.4899331848552339,0.18181818181818177,0.4285714285714285,0.16798335966719335,нормальная цена,1,0,0,0,1,0,1
0.5,0.3269487750556793,0.2727272727272727,0.5428571428571428,0.36759935198703975,нормальная цена,1,0,0,0,1,0,1
0.45454545454545325,0.18886414253897552,0.2727272727272727,0.5428571428571428,0.4905818116362327,хорошая цена,1,0,0,0,1,0,1
0.7727272727272805,0.5645879732739421,0.2727272727272727,0.6571428571428571,0.19469589391787837,нормальная цена,1,0,0,0,1,0,1
0.3181818181818272,0.2525612472160357,0.18181818181818177,0.26857142857142857,0.5010900218004359,высокая цена,1,0,0,0,1,0,1
0.681818181818187,0.48997772828507796,0.0,0.2571428571428571,0.2105362107242145,нормальная цена,1,0,0,0,1,0,1
